ID_Transaccion,Fecha,Cliente_ID,Producto,Categoria,Precio_Unitario,Cantidad,Descuento_%,Costo_Envio,Region
T2024-00763,2024-01-27,C0014,Auriculares con cable,Perifericos,25.47,3.0,30.0,3.46,Madrid
T2024-01100,2024-06-29,C1160,Altavoz bluetooth, Audio ,80.12,3.0,5.0,0.0,Comunitat Valenciana
T2024-00296,2024-06-23,C0303,Monitor 27 pulgadas,Informatica,281.72,1.0,10.0,0.0,Madrid
T2024-04263,2024-01-20,C0149,Tarjeta microSD 256 GB,Almacenamiento,37.2,2.0,,3.35,Comunitat Valenciana
T2024-03504,2024-01-25,C0096,Barra de sonido,Audio,194.41,1.0,30.0,0.0,Pais Vasco
T2024-04507,2024-06-25,C0075,Camara web 1080p,Perifericos,59.19,5.0,0.0,0.0,Andalucia
T2024-03338,2024-03-22,C0759,Reloj inteligente,Vestible,195.42,2.0,20.0,0.0,Madrid
T2024-00231,2024-08-13,C0537,Auriculares con cable,Perifericos,26.89,5.0,,14.71,Canarias
T2024-01570,2024-04-04,C0016,Raton ergonomico,Perifericos,45.86,1.0,20.0,4.34,Madrid
T2024-01469,2024-04-11,C0739,Disco SSD 1 TB,Almacenamiento,102.49,1.0,,0.0,Galicia
T2024-04578,2024-02-20,C0101,Tarjeta microSD 256 GB,Almacenamiento,34.65,1.0,15.0,3.82,Galicia
T2024-04191,2024-06-30,C0271,Auriculares con cable,Perifericos,29.61,4.0,10.0,0.0,Madrid
T2024-03201,2024-03-03,C0090,Auriculares inalambricos,Audio,116.33,3.0,20.0,0.0,Madrid
T2024-04492,2024-09-26,C0007,Auriculares con cable,Perifericos,28.33,1.0,0.0,6.21,Galicia
T2024-00618,2024-12-22,C0567,Pulsera de actividad,Vestible,60.6,1.0,,3.49,Andalucia
T2024-02012,2024-06-09,C0012,Portatil 14 pulgadas,INFORMATICA,900.64,3.0,0.0,0.0,Pais Vasco
T2024-04040,2024-06-17,C0352,Disco SSD 2 TB,Almacenamiento,163.73,2.0,15.0,0.0,Comunitat Valenciana
T2024-04599,2024-09-30,C0613,Reloj inteligente,Vestible,172.38,2.0,15.0,0.0,Cataluna
T2024-02670,2024-08-20,C0030,Movil gama alta,Telefonia,1090.02,1.0,0.0,0.0,Pais Vasco
T2024-01745,2024-06-01,C0631,Teclado mecanico,Perifericos,86.88,5.0,15.0,0.0,Andalucia
T2024-02330,2024-02-17,C0010,Barra de sonido,Audio,212.38,1.0,20.0,0.0,Madrid
T2024-02262,2024-05-22,C0011,Disco SSD 1 TB,Almacenamiento,99.96,1.0,0.0,5.61,Galicia
T2024-01081,2024-04-29,C0026,Auriculares con cable,Perifericos,29.17,1.0,5.0,6.48,Comunitat Valenciana
T2024-03727,2024-07-07,C0011,Pulsera de actividad,Vestible,58.68,1.0,0.0,3.37,Madrid
T2024-00145,2024-06-03,C0004,Auriculares con cable,Perifericos,28.97,4.0,0.0,0.0,Galicia
T2024-04766,2024-12-10,C0249,Altavoz bluetooth,Audio,81.67,1.0,0.0,5.91,Comunitat Valenciana
T2024-04747,2024-01-21,C0032,Auriculares con cable,Perifericos,30.52,5.0,0.0,0.0,Comunitat Valenciana
T2024-03516,2024-01-13,C0301,Tarjeta microSD 256 GB,Almacenamiento,34.22,1.0,0.0,5.62,Cataluna
T2024-01987,2024-06-25,C0348,Camara web 1080p,Perifericos,64.53,4.0,0.0,0.0,Madrid
T2024-04431,2024-12-15,C0177,Auriculares con cable,Perifericos,29.1,5.0,10.0,0.0,Cataluna
T2024-03683,2024-11-08,C0964,Monitor 27 pulgadas,INFORMATICA,240.14,1.0,0.0,0.0,Madrid
T2024-04650,2024-06-04,C0262,Disco SSD 1 TB,Almacenamiento,102.81,5.0,0.0,0.0,Andalucia
T2024-00633,2024-11-11,C0110,Raton ergonomico,Perifericos,47.91,2.0,0.0,9.87,Canarias
T2024-02541,2024-11-10,C0138,Auriculares inalambricos,Audio,137.16,2.0,25.0,0.0,Cataluna
T2024-01409,2024-05-07,C0180,Tablet 10 pulgadas,Telefonia,289.33,3.0,0.0,0.0,Comunitat Valenciana
T2024-04164,2024-09-15,C0718,Auriculares inalambricos,Audio,123.8,1.0,35.0,0.0,Galicia
T2024-03480,2024-04-18,C0255,Camara web 1080p,Perifericos,69.83,2.0,25.0,0.0,Comunitat Valenciana
T2024-00787,2024-11-21,C0697,Tarjeta microSD 256 GB,Almacenamiento,34.38,2.0,0.0,5.05,Galicia
T2024-04746,2024-06-01,C0339,Auriculares con cable,Perifericos,30.99,2.0,15.0,4.4,Andalucia
T2024-04092,2024-10-01,C0303,Pulsera de actividad,Vestible,64.04,1.0,10.0,5.09,Pais Vasco
T2024-02705,2024-11-17,C0412,Pulsera de actividad,Vestible,60.71,2.0,0.0,0.0,Andalucia
T2024-00587,2024-10-22,C0066,Camara web 1080p,Perifericos,63.36,3.0,20.0,0.0,Madrid
T2024-03525,2024-12-27,C0792,Raton ergonomico,Perifericos,43.98,5.0,10.0,0.0,Pais Vasco
T2024-00346,2024-07-07,C0050,Disco SSD 2 TB,Almacenamiento,179.04,1.0,0.0,0.0,Comunitat Valenciana
T2024-01754,2024-07-18,C0149,Barra de sonido,Audio,228.96,1.0,10.0,0.0,Madrid
T2024-01194,2024-08-04,C0001,Disco SSD 1 TB,Almacenamiento,97.37,1.0,0.0,5.98,Pais Vasco
T2024-03037,2024-12-02,C0001,Disco SSD 1 TB,Almacenamiento,98.13,2.0,20.0,0.0,Cataluna
T2024-03375,2024-01-23,C0769,Auriculares con cable,Perifericos,31.27,4.0,0.0,0.0,Galicia
T2024-01001,2024-04-03,C0003,Reloj inteligente,Vestible,184.08,5.0,0.0,0.0,
T2024-01756,2024-01-06,C0361,Raton ergonomico,Perifericos,47.53,2.0,10.0,4.61,Comunitat Valenciana
T2024-00402,2024-12-22,C0256,Tarjeta microSD 256 GB,Almacenamiento,33.28,2.0,0.0,4.91,Andalucia
T2024-02950,2024-12-16,C0015,Movil gama media,Telefonia,374.81,2.0,30.0,0.0,Cataluna
T2024-03691,2024-10-03,C0317,Portatil 14 pulgadas,Informatica,996.15,1.0,0.0,0.0,Andalucia
T2024-03639,2024-11-10,C0047,Portatil 16 pulgadas,Informatica,1518.23,2.0,20.0,0.0,Galicia
T2024-01684,2024-06-22,C1110,Monitor 27 pulgadas,Informatica,258.11,4.0,25.0,0.0,Cataluna
T2024-03018,2024-01-24,C0153,Tarjeta microSD 256 GB,Almacenamiento,34.65,2.0,0.0,3.61,Cataluna
T2024-04134,2024-01-28,C0003,Altavoz bluetooth,Audio,72.18,3.0,5.0,0.0,Cataluna
T2024-03995,2024-01-08,C0002,Tarjeta microSD 256 GB,Almacenamiento,32.8,1.0,0.0,5.59,Galicia
T2024-03860,2024-12-15,C0910,Raton ergonomico,Perifericos,49.16,2.0,15.0,5.32,Comunitat Valenciana
T2024-01775,2024-08-05,C0719,Disco SSD 1 TB,Almacenamiento,101.63,5.0,20.0,0.0,Andalucia
T2024-02741,2024-11-28,C0077,Tarjeta microSD 256 GB,Almacenamiento,39.13,2.0,0.0,6.27,Galicia
T2024-01552,2024-09-08,C0313,Tarjeta microSD 256 GB,Almacenamiento,33.16,3.0,0.0,6.92,Madrid
T2024-03245,2024-08-23,C0002,Movil gama media,Telefonia,325.95,1.0,0.0,0.0,Cataluna
T2024-02905,2024-10-17,C0927,Movil gama alta,Telefonia,984.67,5.0,0.0,0.0,Comunitat Valenciana
T2024-03604,2024-05-06,C0004,Tablet 10 pulgadas,Telefonia,291.76,2.0,,0.0,Cataluna
T2024-00532,2024-10-02,C0014,Altavoz bluetooth,Audio,78.32,1.0,5.0,6.34,Cataluna
T2024-00955,2024-01-29,C0998,Altavoz bluetooth,Audio,75.89,3.0,0.0,0.0,Comunitat Valenciana
T2024-01633,2024-04-13,C1189,Tarjeta microSD 256 GB,Almacenamiento,35.18,,0.0,4.83,Madrid
T2024-00769,2024-02-13,C0575,Barra de sonido,Audio,201.98,1.0,10.0,8.77,Canarias
T2024-00507,2024-04-25,C0092,Pulsera de actividad,Vestible,60.48,1.0,0.0,5.91,Cataluna
T2024-01209,2024-01-23,C0187,Portatil 16 pulgadas,Informatica,1604.14,2.0,0.0,0.0,Galicia
T2024-04687,2024-12-25,C0800,Tarjeta microSD 256 GB,Almacenamiento,32.89,2.0,0.0,3.06,Galicia
T2024-01151,2024-01-30,C0002,Barra de sonido,Audio,206.91,5.0,0.0,0.0,Comunitat Valenciana
T2024-01819,2024-12-12,C0119,Teclado mecanico,Perifericos,83.59,1.0,30.0,3.6,Comunitat Valenciana
T2024-02426,2024-08-18,C0468,Raton ergonomico,Perifericos,44.75,1.0,30.0,5.86,Andalucia
T2024-03858,2024-06-09,C0073,Pulsera de actividad,Vestible,52.76,2.0,0.0,0.0,Cataluna
T2024-00078,2024-12-01,C0151,Tarjeta microSD 256 GB,Almacenamiento,32.31,2.0,,3.36,Cataluna
T2024-01229,2024-01-20,C1162,Altavoz bluetooth,Audio,83.79,1.0,10.0,4.55,Cataluna
T2024-04534,2024-09-09,C0004,Raton ergonomico,Perifericos,43.84,2.0,0.0,2.97,Cataluna
T2024-01792,2024-07-06,C0348,Disco SSD 1 TB,Almacenamiento,97.21,4.0,0.0,0.0,Madrid
T2024-D0054,2024-12-07,C0144,Teclado mecanico,Perifericos,84.28,2.0,30.0,0.0,Andalucia
T2024-00110,2024-11-11,C0773,Tarjeta microSD 256 GB,Almacenamiento,33.41,1.0,10.0,3.75,Pais Vasco
T2024-00406,2024-12-22,C0487,Disco SSD 2 TB,Almacenamiento,186.54,1.0,30.0,0.0,Comunitat Valenciana
T2024-03583,2024-01-31,C0438,Teclado mecanico,Perifericos,80.64,5.0,0.0,0.0,Madrid
T2024-01623,2024-06-22,C0001,Barra de sonido,Audio,193.65,1.0,30.0,0.0,Cataluna
T2024-01279,2024-12-09,C0360,Raton ergonomico,Perifericos,45.42,4.0,0.0,0.0,Comunitat Valenciana
T2024-00424,2024-06-12,C0999,Auriculares con cable,Perifericos,31.18,3.0,0.0,5.98,Galicia
T2024-04205,2024-04-10,C0232,Auriculares con cable,Perifericos,29.39,2.0,5.0,4.11,Cataluna
T2024-01431,2024-11-08,C0275,Raton ergonomico,Perifericos,43.57,1.0,0.0,6.38,Andalucia
T2024-00546,2024-03-11,C0106,Raton ergonomico,Perifericos,46.43,1.0,30.0,13.05,Canarias
T2024-00251,2024-07-12,C0009,Monitor 27 pulgadas,Informatica,241.27,1.0,0.0,0.0,Andalucia
T2024-03783,2024-06-02,C0001,Barra de sonido,Audio,206.18,3.0,25.0,0.0,Andalucia
T2024-02624,2024-02-27,C0115,Portatil 14 pulgadas,Informatica,839.09,4.0,0.0,0.0,Cataluna
T2024-02304,2024-12-01,C0112,Auriculares con cable,Perifericos,27.85,3.0,0.0,6.03,Cataluna
T2024-01602,2024-08-07,C0010,Pulsera de actividad,Vestible,55.07,1.0,5.0,4.77,Pais Vasco
T2024-04098,2024-10-25,C0053,Altavoz bluetooth,Audio,75.77,1.0,0.0,3.47,Pais Vasco
T2024-00961,2024-10-09,C0376,Camara web 1080p,Perifericos,68.37,5.0,5.0,10.67,Canarias
T2024-02610,2024-12-25,C0728,Raton ergonomico,Perifericos,45.98,2.0,0.0,4.79,Comunitat Valenciana
T2024-00780,2024-12-09,C0466,Disco SSD 2 TB,Almacenamiento,163.75,3.0,0.0,0.0,Madrid
T2024-01949,2024-04-03,C1164,Barra de sonido,Audio,203.6,2.0,0.0,0.0,Andalucia
T2024-D0018,2024-04-11,C0187,Disco SSD 1 TB,Almacenamiento,95.71,2.0,0.0,0.0,Andalucia
T2024-01249,2024-10-26,C0039,Reloj inteligente,Vestible,189.89,5.0,20.0,0.0,Pais Vasco
T2024-04694,2024-07-28,C0003,Altavoz bluetooth,Audio,74.29,5.0,20.0,0.0,Comunitat Valenciana
T2024-02411,2024-07-01,C0008,Camara web 1080p,Perifericos,67.18,1.0,5.0,4.18,Galicia
T2024-03501,2024-03-05,C0810,Auriculares con cable,Perifericos,27.92,1.0,0.0,5.2,Pais Vasco
T2024-04271,2024-09-14,C0001,Movil gama media,Telefonia,375.53,1.0,0.0,0.0,Cataluna
T2024-00160,2024-11-09,C0271,Auriculares con cable,Perifericos,31.43,1.0,0.0,5.45,Cataluna
T2024-04721,2024-06-16,C0014,Pulsera de actividad,Vestible,65.4,5.0,0.0,8.62,Canarias
T2024-03733,2024-02-14,C0854,Raton ergonomico,Perifericos,46.27,1.0,0.0,3.47,Cataluna
T2024-03973,2024-03-03,C0212,Auriculares con cable,Perifericos,31.65,2.0,10.0,4.0,Cataluna
T2024-04908,2024-12-29,C0010,Barra de sonido,Audio,207.01,2.0,10.0,0.0,Cataluna
T2024-00465,2024-08-19,C0424,Teclado mecanico,Perifericos,84.7,1.0,0.0,5.76,Comunitat Valenciana
T2024-03642,2024-03-31,C0020,Tarjeta microSD 256 GB,Almacenamiento,31.88,4.0,0.0,0.0,Cataluna
T2024-03603,2024-11-26,C0043,Auriculares con cable,Perifericos,26.61,2.0,10.0,10.04,Canarias
T2024-01074,2024-12-24,C0006,Movil gama media,Telefonia,334.72,2.0,0.0,0.0,Comunitat Valenciana
T2024-03700,2024-01-28,C0502,Reloj inteligente,Vestible,194.32,1.0,0.0,0.0,Cataluna
T2024-04199,2024-11-14,C0966,Auriculares inalambricos,Audio,121.75,2.0,10.0,0.0,Comunitat Valenciana
T2024-04615,2024-04-07,C0001,Camara web 1080p,Perifericos,68.62,3.0,0.0,0.0,Pais Vasco
T2024-00942,2024-12-10,C0651,Tarjeta microSD 256 GB,Almacenamiento,32.0,5.0,0.0,0.0,Madrid
T2024-01504,2024-11-29,C0137,Raton ergonomico,Perifericos,46.73,1.0,15.0,4.28,Cataluna
T2024-00696,2024-02-14,C0114,Tarjeta microSD 256 GB,Almacenamiento,31.38,5.0,0.0,0.0,Andalucia
T2024-01263,2024-10-05,C0001,Tablet 10 pulgadas,Telefonia,271.93,1.0,30.0,0.0,Cataluna
T2024-00318,2024-09-18,C0001,Auriculares con cable,Perifericos,31.32,4.0,0.0,0.0,Madrid
T2024-02342,2024-05-18,C0027,Auriculares inalambricos,Audio,131.09,5.0,0.0,0.0,Andalucia
T2024-03349,2024-08-07,C0137,Auriculares con cable,Perifericos,28.81,5.0,0.0,0.0,Comunitat Valenciana
T2024-00373,2024-11-27,C0030,Camara web 1080p,Perifericos,66.39,1.0,0.0,4.83,Andalucia
T2024-02870,2024-08-31,C0015,Altavoz bluetooth,Audio,75.77,1.0,0.0,5.24,Comunitat Valenciana
T2024-02295,2024-11-18,C0108,Altavoz bluetooth,Audio,73.46,1.0,30.0,3.05,Cataluna
T2024-03243,2024-11-23,C0789,Auriculares con cable,Perifericos,29.3,5.0,0.0,0.0,Madrid
T2024-01658,2024-03-12,C0648,Raton ergonomico,Perifericos,46.42,4.0,5.0,0.0,Madrid
T2024-04514,2024-08-03,C1030,Tablet 10 pulgadas,Telefonia,294.49,1.0,0.0,0.0,Andalucia
T2024-02795,2024-06-28,C0243,Auriculares con cable,Perifericos,29.68,3.0,0.0,6.27,Cataluna
T2024-03982,2024-11-26,C0002,Disco SSD 2 TB,Almacenamiento,155.02,5.0,0.0,10.78,Canarias
T2024-00928,2024-03-16,C0007,Reloj inteligente,Vestible,201.87,5.0,0.0,0.0,Pais Vasco
T2024-00414,2024-12-17,C0018,Raton ergonomico,Perifericos,50.03,5.0,20.0,0.0,Andalucia
T2024-00948,2024-09-09,C0017,Auriculares inalambricos,Audio,117.8,3.0,10.0,0.0,Madrid
T2024-00482,2024-03-14,C0009,Altavoz bluetooth,Audio,74.3,2.0,10.0,0.0,Andalucia
T2024-01378,2024-12-31,C1038,Raton ergonomico,Perifericos,44.82,1.0,5.0,5.59,Comunitat Valenciana
T2024-04542,2024-10-25,C0927,Tarjeta microSD 256 GB,Almacenamiento,33.09,2.0,0.0,6.58,Comunitat Valenciana
T2024-04723,2024-07-26,C0389,Auriculares con cable,Perifericos,29.95,5.0,0.0,0.0,Cataluna
T2024-02710,2024-06-27,C0025,Pulsera de actividad,Vestible,61.66,1.0,20.0,4.8,Madrid
T2024-04353,2024-09-14,C1108,Pulsera de actividad,Vestible,59.43,3.0,0.0,0.0,Galicia
T2024-01616,2024-06-13,C0281,Auriculares con cable,Perifericos,28.07,3.0,0.0,5.6,Andalucia
T2024-04970,2024-09-08,C0062,Barra de sonido,Audio,210.13,2.0,0.0,0.0,Madrid
T2024-01836,2024-12-01,C0044,Tablet 10 pulgadas,Telefonia,296.47,2.0,0.0,0.0,Andalucia
T2024-01746,2024-04-03,C1064,Tablet 10 pulgadas,Telefonia,309.08,4.0,0.0,0.0,Andalucia
T2024-04541,2024-05-29,C0009,Auriculares con cable,Perifericos,29.69,2.0,0.0,3.09,Andalucia
T2024-01611,2024-04-09,C0247,Movil gama alta,Telefonia,1075.52,2.0,0.0,0.0,Comunitat Valenciana
T2024-02653,2024-01-06,C0016,Reloj inteligente,Vestible,196.82,5.0,10.0,0.0,Pais Vasco
T2024-03794,2024-04-22,C0096,Barra de sonido,Audio,191.56,4.0,0.0,0.0,Galicia
T2024-D0055,2024-11-07,C0024,Teclado mecanico,Perifericos,95.62,1.0,20.0,11.21,Canarias
T2024-03569,2024-07-17,C1157,Monitor 27 pulgadas,Informatica,262.14,2.0,15.0,0.0,Andalucia
T2024-01860,2024-09-29,C0649,Raton ergonomico,Perifericos,47.96,5.0,0.0,0.0,Comunitat Valenciana
T2024-03125,2024-04-14,C0004,Camara web 1080p,perifericos,67.19,5.0,0.0,0.0,Comunitat Valenciana
T2024-02650,2024-07-26,C0012,Raton ergonomico,Perifericos,44.93,2.0,0.0,3.68,Cataluna
T2024-03145,2024-08-18,C0446,Auriculares con cable,Perifericos,27.83,5.0,0.0,0.0,Comunitat Valenciana
T2024-04115,2024-08-08,C0128,Altavoz bluetooth,Audio,78.88,4.0,10.0,0.0,Comunitat Valenciana
T2024-04982,2024-12-12,C0076,Altavoz bluetooth,Audio,75.18,2.0,5.0,0.0,Comunitat Valenciana
T2024-01927,2024-11-03,C0193,Teclado mecanico,Perifericos,82.06,5.0,10.0,0.0,Andalucia
T2024-01467,2024-05-09,C0335,Tarjeta microSD 256 GB,Almacenamiento,37.92,5.0,0.0,0.0,Galicia
T2024-03751,2024-07-08,C0047,Raton ergonomico,Perifericos,46.78,2.0,5.0,5.31,Comunitat Valenciana
T2024-04666,2024-12-10,C0148,Auriculares con cable,Perifericos,30.09,3.0,5.0,5.15,Comunitat Valenciana
T2024-00487,2024-09-07,C0109,Pulsera de actividad,Vestible,62.66,4.0,5.0,0.0,Madrid
T2024-00099,2024-04-03,C0642,Barra de sonido,Audio,194.79,2.0,10.0,0.0,Cataluna
T2024-03707,2024-07-08,C0553,Pulsera de actividad,Vestible,58.45,1.0,0.0,4.85,Madrid
T2024-01590,2024-11-22,C0643,Tarjeta microSD 256 GB,Almacenamiento,32.65,3.0,0.0,4.76,Cataluna
T2024-01726,2024-01-07,C0049,Teclado mecanico,Perifericos,81.35,1.0,0.0,3.44,Comunitat Valenciana
T2024-03882,2024-02-10,C1157,Portatil 16 pulgadas,Informatica,1429.77,2.0,0.0,0.0,Andalucia
T2024-03467,2024-09-01,C0014,Altavoz bluetooth,Audio,79.14,4.0,0.0,0.0,Madrid
T2024-03081,2024-06-02,C0072,Tablet 10 pulgadas,Telefonia,267.63,1.0,30.0,0.0,Cataluna
T2024-03172,2024-11-11,C1194,Raton ergonomico,Perifericos,45.22,1.0,25.0,6.95,Comunitat Valenciana
T2024-02319,2024-12-07,C0882,Tarjeta microSD 256 GB,Almacenamiento,33.32,2.0,0.0,6.85,Cataluna
T2024-00926,2024-08-04,C0208,Altavoz bluetooth,Audio,79.93,1.0,15.0,5.19,Comunitat Valenciana
T2024-04751,2024-12-28,C0053,Tarjeta microSD 256 GB,Almacenamiento,37.47,1.0,0.0,5.65,Galicia
T2024-01512,2024-12-29,C0007,Pulsera de actividad,Vestible,63.98,3.0,0.0,13.76,Canarias
T2024-03259,2024-01-15,C1178,Reloj inteligente,Vestible,193.2,1.0,20.0,0.0,Madrid
T2024-03137,2024-12-23,C0274,Camara web 1080p,Perifericos,74.62,5.0,0.0,0.0,Madrid
T2024-01333,2024-03-31,C0071,Barra de sonido,Audio,184.95,4.0,10.0,0.0,Galicia
T2024-02920,2024-07-07,C0019,Altavoz bluetooth,Audio,79.9,1.0,0.0,14.32,Canarias
T2024-04385,2024-06-17,C0039,Pulsera de actividad,Vestible,60.96,4.0,0.0,0.0,Madrid
T2024-02405,2024-12-18,C0635,Camara web 1080p,Perifericos,70.21,3.0,0.0,0.0,Galicia
T2024-00792,2024-12-02,C0206,Raton ergonomico,Perifericos,38.66,5.0,0.0,0.0,Andalucia
T2024-00032,2024-08-05,C0746,Altavoz bluetooth,Audio,87.02,2.0,10.0,0.0,Madrid
T2024-03082,2024-04-20,C1036,Pulsera de actividad,Vestible,57.19,4.0,15.0,0.0,Cataluna
T2024-01007,2024-02-21,C0001,Disco SSD 1 TB,Almacenamiento,92.74,2.0,5.0,0.0,Madrid
T2024-01226,2024-10-08,C0047,Raton ergonomico,Perifericos,47.82,1.0,0.0,6.38,Galicia
T2024-03983,2024-09-20,C0157,Reloj inteligente,Vestible,180.24,2.0,0.0,0.0,Andalucia
T2024-03502,2024-04-05,C0601,Tarjeta microSD 256 GB,Almacenamiento,35.25,1.0,0.0,5.88,Galicia
T2024-02058,2024-12-17,C0001,Disco SSD 1 TB,Almacenamiento,94.73,5.0,0.0,0.0,Galicia
T2024-00872,2024-06-13,C0151,Disco SSD 2 TB,Almacenamiento,188.45,1.0,,0.0,Cataluna
T2024-03134,2024-12-09,C0329,Pulsera de actividad,Vestible,61.67,2.0,0.0,0.0,Galicia
T2024-04185,2024-09-03,C0201,Teclado mecanico,Perifericos,93.07,2.0,10.0,0.0,
T2024-03840,2024-12-18,C0582,Raton ergonomico,Perifericos,44.89,1.0,0.0,3.87,Madrid
T2024-01105,2024-06-13,C0001,Tarjeta microSD 256 GB,Almacenamiento,35.62,5.0,0.0,0.0,Cataluna
T2024-04479,2024-07-08,C1056,Reloj inteligente,Vestible,188.55,4.0,10.0,0.0,Cataluna
T2024-04689,2024-12-14,C0355,Barra de sonido,Audio,211.26,2.0,0.0,0.0,Cataluna
T2024-00959,2024-12-20,C0243,Auriculares con cable,Perifericos,28.38,3.0,15.0,4.01,Cataluna
T2024-02549,2024-12-30,C0114,Auriculares inalambricos,Audio,124.94,1.0,30.0,0.0,Andalucia
T2024-00629,2024-01-25,C0116,Raton ergonomico,Perifericos,45.34,3.0,0.0,12.22,Canarias
T2024-01089,2024-04-30,C1129,Monitor 27 pulgadas,Informatica,262.73,2.0,0.0,0.0,Pais Vasco
T2024-04835,2024-03-05,C0038,Monitor 27 pulgadas,Informatica,263.79,2.0,25.0,0.0,Galicia
T2024-04065,2024-02-08,C0023,Pulsera de actividad,Vestible,62.66,1.0,0.0,3.47,Cataluna
T2024-02587,2024-12-20,C0547,Monitor 27 pulgadas,Informatica,243.32,1.0,0.0,8.32,Canarias
T2024-04726,2024-01-28,C0222,Barra de sonido,Audio,194.69,4.0,0.0,0.0,Madrid
T2024-03192,2024-02-16,C0092,Auriculares inalambricos,Audio,126.9,2.0,10.0,0.0,Cataluna
T2024-03582,2024-10-07,C0037,Disco SSD 2 TB,Almacenamiento,194.83,3.0,,0.0,Comunitat Valenciana
T2024-03704,2024-02-23,C0003,Raton ergonomico,Perifericos,44.48,2.0,20.0,6.71,Comunitat Valenciana
T2024-04533,2024-09-21,C0001,Altavoz bluetooth,Audio,83.24,1.0,0.0,3.0,Comunitat Valenciana
T2024-04124,2024-02-03,C0438,Reloj inteligente,Vestible,181.46,1.0,0.0,0.0,Galicia
T2024-00059,2024-05-16,C0074,Tarjeta microSD 256 GB,Almacenamiento,33.15,1.0,0.0,3.79,Cataluna
T2024-03924,2024-07-14,C0958,Auriculares con cable,Perifericos,30.32,2.0,0.0,5.81,Cataluna
T2024-01345,2024-03-17,C0359,Tablet 10 pulgadas,Telefonia,257.41,3.0,0.0,0.0,Pais Vasco
T2024-02690,2024-11-21,C0306,Barra de sonido,Audio,189.53,5.0,0.0,0.0,Madrid
T2024-04855,2024-05-11,C0002,Auriculares con cable,Perifericos,28.46,1.0,0.0,6.54,Comunitat Valenciana
T2024-04362,2024-04-29,C0015,Tarjeta microSD 256 GB,Almacenamiento,34.51,1.0,10.0,3.99,Pais Vasco
T2024-04348,2024-11-06,C0355,Camara web 1080p,Perifericos,64.68,1.0,0.0,5.74,Comunitat Valenciana
T2024-02297,2024-12-12,C0012,Auriculares con cable,Perifericos,29.31,2.0,0.0,3.17,Andalucia
T2024-03188,2024-12-21,C0621,Pulsera de actividad,Vestible,58.66,1.0,25.0,6.14,Galicia
T2024-00011,2024-11-18,C1064,Altavoz bluetooth, Audio ,79.86,1.0,30.0,6.1,Madrid
T2024-02253,2024-12-31,C1132,Portatil 14 pulgadas,Informatica,904.0,2.0,15.0,0.0,Andalucia
T2024-02862,2024-12-09,C0233,Auriculares inalambricos,Audio,132.29,4.0,30.0,0.0,Galicia
T2024-02572,2024-06-24,C0001,Portatil 16 pulgadas,Informatica,1432.21,1.0,25.0,0.0,Andalucia
T2024-02098,2024-03-22,C0001,Pulsera de actividad,Vestible,63.41,2.0,0.0,0.0,Madrid
T2024-04176,2024-05-24,C0466,Disco SSD 2 TB,Almacenamiento,165.11,1.0,10.0,0.0,Comunitat Valenciana
T2024-02440,2024-12-06,C0971,Raton ergonomico,Perifericos,44.43,1.0,0.0,5.21,Comunitat Valenciana
T2024-00391,2024-01-07,C0023,Pulsera de actividad,Vestible,55.6,1.0,25.0,4.92,Cataluna
T2024-01630,2024-12-04,C1015,Altavoz bluetooth,Audio,82.7,4.0,0.0,0.0,Galicia
T2024-00828,2024-10-16,C0004,Teclado mecanico,Perifericos,80.99,2.0,0.0,0.0,Madrid
T2024-04203,2024-03-27,C0993,Altavoz bluetooth,Audio,82.63,1.0,0.0,4.31,Comunitat Valenciana
T2024-04344,2024-03-04,C0007,Monitor 27 pulgadas,Informatica,233.88,2.0,0.0,0.0,Comunitat Valenciana
T2024-00305,2024-07-04,C0141,Auriculares con cable,Perifericos,31.41,4.0,0.0,0.0,Pais Vasco
T2024-00265,2024-01-14,C1011,Auriculares inalambricos,Audio,137.94,2.0,25.0,10.69,Canarias
T2024-01701,2024-06-28,C0014,Pulsera de actividad,Vestible,56.76,1.0,30.0,6.65,Andalucia
T2024-02868,2024-05-27,C0743,Disco SSD 2 TB,Almacenamiento,159.51,5.0,0.0,0.0,Andalucia
T2024-03236,2024-12-16,C0170,Camara web 1080p,Perifericos,73.29,1.0,0.0,5.68,Pais Vasco
T2024-00228,2024-11-26,C0004,Portatil 16 pulgadas,Informatica,1548.49,5.0,0.0,0.0,Galicia
T2024-03623,2024-08-05,C0021,Barra de sonido,Audio,195.54,1.0,0.0,0.0,Galicia
T2024-02810,2024-12-08,C0367,Auriculares con cable,Perifericos,28.51,1.0,20.0,4.64,Madrid
T2024-00066,2024-07-22,C0956,Altavoz bluetooth,Audio,78.58,3.0,10.0,0.0,Andalucia
T2024-01298,2024-06-01,C0011,Reloj inteligente,Vestible,176.84,5.0,0.0,0.0,Madrid
T2024-02353,2024-11-29,C1180,Reloj inteligente,Vestible,182.09,1.0,10.0,0.0,Madrid
T2024-02780,2024-03-11,C0189,Barra de sonido,Audio,188.63,2.0,0.0,0.0,Madrid
T2024-00576,2024-03-14,C0564,Pulsera de actividad,Vestible,64.19,1.0,30.0,5.04,Comunitat Valenciana
T2024-01961,2024-12-21,C0006,Auriculares con cable,Perifericos,27.93,1.0,,3.95,Comunitat Valenciana
